"cDC1" "cDC2" "pDC" "Eos" "Mon" "Neu" "B" "T" "MouseID" "Group" "Mouse" "HSPC" "Day" "barcode" "n.cDC1" "n.cDC2" "n.pDC" "n.Eos" "n.Mon" "n.Neu" "n.B" "n.T" "biomass" "filter" "p.cDC1" "p.cDC2" "p.pDC" "p.Eos" "p.Mon" "p.Neu" "p.B" "p.T" "bin" "bin_bias" "umap1" "umap2" "fate" "umap1d" "shannon" "simpson" "group" "norm.biomass"
11329.8917264379 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 722 21.9928969619443 0 0 0 0 0 0 0 21.9928969619443 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -17.2077953291879 9.68229199608517 "cDC1" 65.6888152512425 0 0 "True" 21.9928969619443
2451.76420424262 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 724 4.75921560601216 0 0 0 0 0 0 0 4.75921560601216 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -18.7163918110176 11.9966068321121 "cDC1" 66.2222608103813 0 0 "True" 4.75921560601216
57014.9390104619 0 94281.8582828365 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 728 110.673933098817 0 71.9513090629494 0 0 0 0 0 182.625242161766 TRUE 0.606016626117784 0 0.393983373882216 0 0 0 0 0 "1-0-1-0-0-0-0-0" 2 -6.55209475408723 9.4152951871627 "cDC1.pDC" -0.582379978184699 0.662496783535477 0.469664055582442 "True" 91.312621080883
0 0 0 1141.7961413693 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 734 0 0 0 0.49741024575081 0 0 0 0 0.994820491501621 TRUE 0 0 0 1 0 0 0 0 "0-0-0-0-0-1-0-0" 1 6.99090554030257 19.7222876702003 "Eos" 49.9929096319368 0 0 "True" 0.994820491501621
0 0 3378.53138048785 0 720.658393508309 582.438319781935 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 739 0 0 2.57833012589875 0 1.2880418904311 3.8894954371782 0 0 7.75586745350805 TRUE 0 0 0.332436073895583 0 0.166073221100304 0.501490705004112 0 0 "0-0-1-0-0-0-1-1" 3 2.08697098353844 1.42301141526333 "pDC.MoNeu" 30.9037227574136 0.782744838325364 0.440037508383541 "True" 2.58528915116935
456.850472840239 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 746 0.886810361368723 0 0 0 0 0 0 0 0.886810361368723 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -18.7662350622142 11.8774735402887 "cDC1" 65.5747143329892 0 0 "True" 0.886810361368723
3593.89038634322 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 748 6.97624150943397 0 0 0 0 0 0 0 6.97624150943397 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -18.0033479209916 12.5498629044448 "cDC1" 65.2987587820139 0 0 "True" 6.97624150943397
2192.88226963315 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 751 4.25668973456988 0 0 0 0 0 0 0 4.25668973456988 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -17.2782495595129 10.9619367736421 "cDC1" 65.8505708491411 0 0 "True" 4.25668973456988
1416.23646580474 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 767 2.74911212024304 0 0 0 0 0 0 0 2.74911212024304 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -19.8761462415795 11.1729356649027 "cDC1" 65.9550646274924 0 0 "True" 2.74911212024304
43446.4799671068 0 0 2475.67013829606 14024.0123376717 652.330918155767 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 771 84.3356653661657 0 0 1.07849698144101 25.0652951877892 4.35623488963958 0 0 115.914189406477 TRUE 0.73440289848228 0 0 0.00939165305373199 0.218270945717959 0.0379345027460284 0 0 "1-0-0-0-0-1-1-1" 4 -7.50861943599624 7.335286891065 "cDC1.Eos.MoNeu" -14.6065401865536 0.756671200604394 0.430630986624661 "True" 28.9785473516193
0 0 0 1408.57094075465 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 789 0 0 0 0.61362759288885 0 0 0 0 1.2272551857777 TRUE 0 0 0 1 0 0 0 0 "0-0-0-0-0-1-0-0" 1 7.49214033149179 17.9989760995276 "Eos" 49.8614929201755 0 0 "True" 1.2272551857777
0 0 1693.79455268426 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 793 0 0 1.29262126955246 0 0 0 0 0 1.29262126955246 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 0.426242954679646 17.9449406238065 "pDC" 33.1623577807679 0 0 "True" 1.29262126955246
1172.58288028995 0 4039.74529677636 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 798 2.27614659417973 0 3.08293628994865 0 0 0 0 0 5.35908288412838 TRUE 0.42472688767715 0 0.57527311232285 0 0 0 0 0 "1-0-1-0-0-0-0-0" 2 -4.96524803167364 11.1833815318796 "cDC1.pDC" 0.165195192828626 0.533118526688045 0.348709697568943 "True" 2.67954144206419
1431.46481489942 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 814 2.77867246562201 0 0 0 0 0 0 0 2.77867246562201 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -17.1274325483568 10.8879298025353 "cDC1" 65.9462487218452 0 0 "True" 2.77867246562201
6304.5365251953 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 835 12.2379829868884 0 0 0 0 0 0 0 12.2379829868884 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -17.2784655496878 9.85463212286911 "cDC1" 65.6491271822959 0 0 "True" 12.2379829868884
0 0 0 68123.6127710432 0 1642.47606178506 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 871 0 0 0 29.6772617651699 0 10.9683771328426 0 0 70.3229006631823 TRUE 0 0 0 0.730146273248053 0 0.269853726751947 0 0 "0-0-0-0-0-1-0-1" 2 -17.857909186433 -3.44191249889718 "Eos.Neu" -8.45452481328108 0.111523205117646 0.0459767176168748 "True" 35.1614503315911
1538.06325856214 0 4347.70794271895 0 0 23.2975327912774 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 884 2.98559488327471 0 3.31795833895818 0 0 0.155579817487128 0 0 6.45913303972002 TRUE 0.462228423677758 0 0.513684780690321 0 0 0.0240867956319215 0 0 "1-0-1-0-0-0-0-1" 3 -4.57572604765974 9.98389158299223 "cDC1.pDC.Neu" 0.0995420635684692 0.597928258117754 0.390878687054887 "True" 2.15304434657334
0 0 0 0 0 163.082729538942 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 889 0 0 0 0 0 1.0890587224099 0 0 1.0890587224099 TRUE 0 0 0 0 0 1 0 0 "0-0-0-0-0-0-0-1" 1 18.1051901743233 2.71268460936858 "Neu" 38.1181034816851 0 0 "True" 1.0890587224099
0 0 0 0 1686.34064080944 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 892 0 0 0 0 3.01401802360876 0 0 0 3.01401802360876 TRUE 0 0 0 0 1 0 0 0 "0-0-0-0-0-0-1-0" 1 21.2233319900266 14.9305902324939 "Mon" 46.2094487956482 0 0 "True" 3.01401802360876
0 7082.3823897519 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 954 0 2.75016437049842 0 0 0 0 0 0 2.75016437049842 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -7.85739631126263 26.5257248703285 "cDC2" 53.7018070606281 0 0 "True" 2.75016437049842
0 0 0 0 0 1945.34398807166 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 982 0 0 0 0 0 12.9909147601752 0 0 12.9909147601752 TRUE 0 0 0 0 0 1 0 0 "0-0-0-0-0-0-0-1" 1 18.5302284409878 1.94312786647213 "Neu" 38.0001324149587 0 0 "True" 12.9909147601752
0 0 0 3158.61362472255 0 81.5413647694709 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1015 0 0 0 1.37601339011439 0 0.544529361204948 0 0 3.29655614143373 TRUE 0 0 0 0.716471106497954 0 0.283528893502046 0 0 "0-0-0-0-0-1-0-1" 2 -18.0794721157829 -3.36185811285302 "Eos.Neu" -8.74744842484399 0.117514012331213 0.049065124659897 "True" 1.64827807071686
2756.33118613611 0 5869.40572267058 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1035 5.3504225135913 0 4.47924375759354 0 0 0 0 0 9.82966627118484 TRUE 0.544313750434823 0 0.455686249565177 0 0 0 0 0 "1-0-1-0-0-0-0-0" 2 -5.29858389714671 9.07303042465363 "cDC1.pDC" -0.329014353440462 0.626527775649015 0.434873666745819 "True" 4.91483313559242
0 29.4485754251638 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1046 0 0.0114351948877273 0 0 0 0 0 0 0.0114351948877273 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -7.75799364083943 28.0612096349162 "cDC2" 53.8479500199836 0 0 "True" 0.0114351948877273
7385.7493109172 0 41094.8977835747 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1053 14.3367675087944 0 31.3616187163609 0 0 0 0 0 45.6983862251553 TRUE 0.313725903539729 0 0.686274096460271 0 0 0 0 0 "1-0-1-0-0-0-0-0" 2 -4.34074011096318 12.8592277422634 "cDC1.pDC" 0.717683161642586 0.426754019774086 0.258271001717198 "True" 22.8491931125777
0 6390.34086726055 0 8099.28290933925 13159.2222654617 6698.04067749225 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1055 0 2.48143729063683 0 3.52835865911089 23.5196449192718 44.7291975275493 0 0 77.7869970556797 TRUE 0 0.0334161431480204 0 0.0475144540123149 0.316726045980915 0.60234335685875 0 0 "0-1-0-0-0-1-1-1" 4 2.23537833134567 5.20474364589943 "cDC2.Eos.MoNeu" -6.89498371419086 1.3399229651027 0.72496283228008 "True" 19.4467492639199
0 6522.85945667378 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1064 0 2.5328956676316 0 0 0 0 0 0 2.5328956676316 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -8.20489507730141 26.9388314161375 "cDC2" 53.7573420612215 0 0 "True" 2.5328956676316
0 0 0 778.982414205224 0 267.92162709969 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1073 0 0 0 0.339354653643076 0 1.78916790110197 0 0 2.46787720838813 TRUE 0 0 0 0.159432021467926 0 0.840567978532074 0 0 "0-0-0-0-0-1-0-1" 2 -15.416166220206 0.0424770767204832 "Eos.Neu" -9.55876689388052 0.568743862222196 0.38084799060299 "True" 1.23393860419406
2969.52807346156 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1075 5.76426734889671 0 0 0 0 0 0 0 5.76426734889671 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -17.7650930728718 9.77416283055844 "cDC1" 65.0132216898092 0 0 "True" 5.76426734889671
0 0 0 0 43.2395036104986 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1077 0 0 0 0 0.077282513425866 0 0 0 0.077282513425866 TRUE 0 0 0 0 1 0 0 0 "0-0-0-0-0-0-1-0" 1 21.0216101450623 15.5707688796064 "Mon" 45.7087279313319 0 0 "True" 0.077282513425866
0 7774.42391224324 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1080 0 3.01889145036001 0 0 0 0 0 0 3.01889145036001 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -8.52054137194332 27.8253679893844 "cDC2" 54.105255959028 0 0 "True" 3.01889145036001
0 0 0 0 1167.46659748346 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1086 0 0 0 0 2.08662786249838 0 0 0 2.08662786249838 TRUE 0 0 0 0 1 0 0 0 "0-0-0-0-0-0-1-0" 1 21.4188693012036 14.996369174807 "Mon" 45.8426392410339 0 0 "True" 2.08662786249838
12867.9549850001 8054.1853787823 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1111 24.9784918452191 3.12752580179342 0 0 0 0 0 0 28.1060176470125 TRUE 0.888723979288974 0.111276020711026 0 0 0 0 0 0 "1-1-0-0-0-0-0-0" 2 -10.2814295182092 5.2461799127609 "cDC1.cDC2" 5.09092096457335 0.666440122278599 0.473531557746265 "True" 14.0530088235063
0 0 0 24180.4678162882 1729.58014441994 838.711180485986 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1112 0 0 0 10.5339403445919 3.09130053703463 5.60087342953661 0 0 29.7600546557551 TRUE 0 0 0 0.547897519701922 0.160786547245261 0.291315933052816 0 0 "0-0-0-0-0-1-1-1" 3 -18.0362169572617 -1.11882626094208 "Eos.MoNeu" -9.9494036483543 0.376893186719034 0.177647656065007 "True" 9.92001821858503
1065.98443662723 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1118 2.06922417652703 0 0 0 0 0 0 0 2.06922417652703 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -16.6387866386358 11.0264131252574 "cDC1" 65.9108333234827 0 0 "True" 2.06922417652703
1203.0395784793 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1125 2.33526728493765 0 0 0 0 0 0 0 2.33526728493765 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -18.1901696419945 12.2593666384886 "cDC1" 64.7853572384901 0 0 "True" 2.33526728493765
289.338632798818 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1154 0.561646562200191 0 0 0 0 0 0 0 0.561646562200191 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -17.7679381531743 13.2784016308493 "cDC1" 64.7066223079769 0 0 "True" 0.561646562200191
1705.57509860356 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1172 3.31075868244324 0 0 0 0 0 0 0 3.31075868244324 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -17.0506942496043 11.4488350938493 "cDC1" 65.9235385188505 0 0 "True" 3.31075868244324
0 0 0 0 0 46.5950655825548 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1184 0 0 0 0 0 0.311159634974256 0 0 0.311159634974256 TRUE 0 0 0 0 0 1 0 0 "0-0-0-0-0-0-0-1" 1 17.5275303964079 1.51080278919386 "Neu" 37.4968832259223 0 0 "True" 0.311159634974256
34248.5571139233 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1187 66.4812167572754 0 0 0 0 0 0 0 66.4812167572754 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -17.2869707391686 11.6951732347614 "cDC1" 65.2017413956038 0 0 "True" 66.4812167572754
1796.94519317161 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1188 3.48812075471698 0 0 0 0 0 0 0 3.48812075471698 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -17.4835437025139 13.3767351446641 "cDC1" 65.0811944104892 0 0 "True" 3.48812075471698
1964.45703321303 0 6829.52456002101 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1189 3.81328455388551 0 5.21195955744681 0 0 0 0 0 9.02524411133232 TRUE 0.422513176025617 0 0.577486823974383 0 0 0 0 0 "1-0-1-0-0-0-0-0" 2 -4.81490074503272 10.9844991373888 "cDC1.pDC" 0.197387431216721 0.531160884040524 0.346969976456372 "True" 4.51262205566616
3411.15019720712 3798.86622984613 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1203 6.62151736488647 1.47514014051682 0 0 0 0 0 0 8.09665750540329 TRUE 0.817808751385076 0.182191248614924 0 0 0 0 0 0 "1-1-0-0-0-0-0-0" 2 -9.19161520596241 3.1069780659429 "cDC1.cDC2" 6.31408164026881 0.69170062700419 0.498554144084621 "True" 4.04832875270164
0 0 4075.97619629901 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1211 0 0 3.11058594277329 0 0 0 0 0 3.11058594277329 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 0.574546315524606 16.267215038002 "pDC" 32.9855898121974 0 0 "True" 3.11058594277329
1507.60656037279 0 0 22035.59842923 23406.9846211499 66199.9394264147 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1230 2.92647419251679 0 0 9.59955287360211 41.8356006012021 442.080051389674 0 0 506.041231930597 TRUE 0.00589490027927492 0 0 0.0193367182462132 0.0842709272127795 0.890497454261732 0 0 "1-0-0-0-0-1-1-1" 4 7.44406494636441 1.33645835681374 "cDC1.Eos.MoNeu" -6.58098329529624 1.01572225253948 0.576803887785215 "True" 126.510307982649
0 12927.9246116469 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1231 0 5.02005055571228 0 0 0 0 0 0 5.02005055571228 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -7.78303989798197 28.1492620724121 "cDC2" 53.401485780675 0 0 "True" 5.02005055571228
3395.92184811245 0 37263.4801590537 0 417.981868234819 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1246 6.59195701950752 0 28.4376679301541 0 0.747064296450036 0 0 0 35.7766892461117 TRUE 0.184252851742674 0 0.794865833854227 0 0.0208813144030992 0 0 0 "1-0-1-0-0-0-1-0" 3 -3.04848527660705 13.4022981759401 "cDC1.pDC.Mon" 1.14663582708113 0.341169265534819 0.170134986230662 "True" 11.9255630820372
5604.03246684027 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1251 10.8782070994563 0 0 0 0 0 0 0 10.8782070994563 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -15.9099122875953 11.7137011227388 "cDC1" 64.7766893316749 0 0 "True" 10.8782070994563
822.330851112431 3519.10476330707 0 0 0 34.9462991869161 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1258 1.5962586504637 1.36650578908341 0 0 0 0.233369726230692 0 0 3.19613416577781 TRUE 0.499434181316741 0.427549570263694 0 0 0 0.0730162484195652 0 0 "1-1-0-0-0-0-0-1" 3 -3.33683529446895 6.707269102265 "cDC1.cDC2.Neu" 9.35259238146234 0.528020152410068 0.318031667264262 "True" 1.06537805525927
0 0 0 0 1326.01144405529 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1263 0 0 0 0 2.36999707839322 0 0 0 2.36999707839322 TRUE 0 0 0 0 1 0 0 0 "0-0-0-0-0-0-1-0" 1 21.1522842668694 15.2482463330801 "Mon" 46.2442443048042 0 0 "True" 2.36999707839322
2558.36264790534 3018.47898107929 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1266 4.96613802366485 1.17210747599205 0 0 0 0 0 0 6.1382454996569 TRUE 0.809048452679587 0.190951547320413 0 0 0 0 0 0 "1-1-0-0-0-0-0-0" 2 -8.85995786870555 2.93789268098732 "cDC1.cDC2" 6.4494826436863 0.689739785751056 0.496596477066081 "True" 3.06912274982845
0 3342.41331075609 2617.68249051203 120358.118490695 135959.412519278 27328.0059641684 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1271 0 1.29789461975705 1.99768741658107 52.4326183347981 243.001983048732 182.495125912401 0 0 533.657927667067 TRUE 0 0.00269706225875351 0.0041512517688502 0.108956485284516 0.504965092933105 0.379230107754775 0 0 "0-1-1-0-0-1-1-1" 5 1.76212478918327 7.85283041244949 "cDC2.pDC.Eos.MoNeu" -10.3220250928937 1.03668990871733 0.597766659753873 "True" 106.731585533413
2314.70906239055 0 1467.35143066764 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1284 4.49317249760154 0 1.11981093939838 0 0 0 0 0 5.61298343699992 TRUE 0.800496304333136 0 0.199503695666864 0 0 0 0 0 "1-0-1-0-0-0-0-0" 2 -7.77641695655932 3.25202740359898 "cDC1.pDC" -0.97654481221573 0.667834440536865 0.474901570154887 "True" 2.80649171849996
0 0 0 0 634.179386287312 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1286 0 0 0 0 1.13347686357937 0 0 0 1.13347686357937 TRUE 0 0 0 0 1 0 0 0 "0-0-0-0-0-0-1-0" 1 21.4036021751854 14.6850713600529 "Mon" 46.3161474821737 0 0 "True" 1.13347686357937
3228.41000807103 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1287 6.26679322033899 0 0 0 0 0 0 0 6.26679322033899 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -19.4313444936361 12.174667272038 "cDC1" 65.9853347765327 0 0 "True" 6.26679322033899
0 0 0 0 0 69.8925983738322 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1299 0 0 0 0 0 0.466739452461384 0 0 0.466739452461384 TRUE 0 0 0 0 0 1 0 0 "0-0-0-0-0-0-0-1" 1 17.7953100438793 1.55368907205884 "Neu" 37.9240034946022 0 0 "True" 0.466739452461384
0 0 0 0 0 151.433963143303 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1324 0 0 0 0 0 1.01126881366633 0 0 1.01126881366633 TRUE 0 0 0 0 0 1 0 0 "0-0-0-0-0-0-0-1" 1 18.491277518229 2.32484721614837 "Neu" 37.5933834862304 0 0 "True" 1.01126881366633
0 0 4320.53476807695 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1325 0 0 3.29722109933969 0 0 0 0 0 3.29722109933969 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 0.851545241739029 17.5587535021909 "pDC" 33.3984533152081 0 0 "True" 3.29722109933969
1873.08693864498 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1328 3.63592248161177 0 0 0 0 0 0 0 3.63592248161177 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -19.5867795135456 12.1132970354828 "cDC1" 65.7649833136169 0 0 "True" 3.63592248161177
2223.3389678225 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1345 4.31581042532779 0 0 0 0 0 0 0 4.31581042532779 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -17.4275505718904 9.25342855271381 "cDC1" 66.3612812113219 0 0 "True" 4.31581042532779
0 0 0 0 0 81.5413647694709 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1350 0 0 0 0 0 0.544529361204948 0 0 0.544529361204948 TRUE 0 0 0 0 0 1 0 0 "0-0-0-0-0-0-0-1" 1 18.3585273106277 3.34789535274812 "Neu" 37.7340568543624 0 0 "True" 0.544529361204948
1081.2127857219 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1359 2.09878452190598 0 0 0 0 0 0 0 2.09878452190598 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -16.7393105040431 12.6299853111636 "cDC1" 65.8503545559813 0 0 "True" 2.09878452190598
2131.96887325445 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1381 4.13844835305405 0 0 0 0 0 0 0 4.13844835305405 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -17.3126436495464 10.7729196490171 "cDC1" 64.519985611196 0 0 "True" 4.13844835305405
0 0 0 0 0 23.2975327912774 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1422 0 0 0 0 0 0.155579817487128 0 0 0.155579817487128 TRUE 0 0 0 0 0 1 0 0 "0-0-0-0-0-0-0-1" 1 16.6957165447117 2.09083527775253 "Neu" 37.5324172697583 0 0 "True" 0.155579817487128
7766.45803828407 5344.91643966723 80586.5782632718 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1442 15.0757761432683 2.07548787212251 61.4997402952311 0 0 0 0 0 78.6510043106219 TRUE 0.191679385093781 0.0263885743140118 0.781932040592207 0 0 0 0 0 "1-1-1-0-0-0-0-0" 3 -3.38576837258514 13.580029617083 "cDC1.cDC2.pDC" 1.16756373955303 0.499434035164051 0.250159142701839 "True" 26.217001436874
0 0 3867.64852404373 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1444 0 0 2.95160043903155 0 0 0 0 0 2.95160043903155 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 0.377954254829947 16.4668902948829 "pDC" 33.6496733812789 0 0 "True" 2.95160043903155
0 0 0 0 0 2387.99711110593 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1457 0 0 0 0 0 15.9469312924306 0 0 15.9469312924306 TRUE 0 0 0 0 0 1 0 0 "0-0-0-0-0-0-0-1" 1 17.2289429411612 2.03957476287204 "Neu" 37.680910801741 0 0 "True" 15.9469312924306
1675.11840041421 0 0 0 0 34.9462991869161 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1459 3.25163799168532 0 0 0 0 0.233369726230692 0 0 3.48500771791601 TRUE 0.933036094861149 0 0 0 0 0.0669639051388512 0 0 "1-0-0-0-0-0-0-1" 2 -14.3534627092396 10.4690837775727 "cDC1.Neu" 13.9583803439893 0.0997298123490253 0.040036085814759 "True" 1.74250385895801
2984.75642255623 0 0 0 0 0 0 0 "ProDC_Day9_497" "ProDC_Day9" 497 "ProDC" "Day9" 1503 5.79382769427566 0 0 0 0 0 0 0 5.79382769427566 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -18.6760580073595 12.8544663535435 "cDC1" 65.4153153967879 0 0 "True" 5.79382769427566
